,id,duration_ms,key,liveness,mode,explicit
373,1O2pcBJGej0pmH2Y9XZMs6,153750,10,0.0534,0,True
374,2sFEmuVVAa2klHwhFaT0rR,204365,6,0.35,0,True
375,2Jw3VjB1xy5KHBqEeAC6VK,242293,5,0.256,1,False
376,6UW10CbMTvqciT3X3Ldeox,246295,8,0.0932,1,True
377,3SeNIwGVirXfaTWAOXcU2k,163278,2,0.0663,1,False
378,4Z1ZlABSKDlVByJL3y5OVs,230554,6,0.676,1,True
379,4EXWkO8apwRtwoi6k6nWHe,183975,7,0.562,0,False
380,6S4WM9LW6oGkAtBFePffh2,199742,1,0.781,1,True
381,19SwuhO0bMiAcg2kyJydmj,200696,5,0.11,0,True
382,183WuVX0zsr0dHydHkKtGQ,284771,8,0.403,0,True
383,3u9PAti8muEXXvEjeFpQK0,204110,11,0.196,1,True
384,3v3gyQkwRQGwDUZ7V2q2lF,216884,10,0.163,0,True
385,6fxVffaTuwjgEk5h9QyRjy,258987,4,0.0986,1,False
386,3WUyu94psXrYV6HZbXgcFA,174507,1,0.0955,0,False
387,3Eax1yebRxj6LSYpxE9Yd3,176590,9,0.0832,0,False
388,3OdIiWnYRHPYtC313Z0Bwy,229627,2,0.106,0,True
389,5nW4z3pfZgJAJ2QTCz9AIE,433916,10,0.115,1,True
390,5Hfnps0jaWFpYg55WOPexG,211251,0,0.119,0,False
391,1418IuVKQPTYqt7QNJ9RXN,194654,6,0.0995,0,False
392,2qg2jy3v50RwfV5FAqG3a2,130996,0,0.0946,1,False
393,46FdwGMcgz6gik4RCpWBAW,148793,1,0.3,1,False
394,6G12ZafqofSq7YtrMqUm76,158805,0,0.211,0,False
395,1jHgfC8T5KxUyC5Ldw6lk9,142152,5,0.35,1,False
396,3MlEryrxCKZkcfX18ZLX96,314520,11,0.0915,0,False
397,1mW1e6QAGPnhMbJoDTCLS3,232222,7,0.0528,1,True
398,0HEzuLLojblUOaUSdmJ9gl,285051,0,0.12,1,True
399,5CVZeK7bOC9QxYcZ9gJ5X2,201429,1,0.29,0,False
400,5wxYxygyHpbgv0EXZuqb9V,214701,11,0.0921,0,True
401,0Oqxt6JixieLHbwMfnJGWO,206723,0,0.109,0,False
402,75rqqKvzJCGv2oq9C4yFDt,196427,6,0.294,1,False
403,6x8g6DxglrzCSwKhv2Q1ee,215295,0,0.157,1,True
404,3KbOflJ5JqHWtmco4PiO3h,295202,7,0.358,1,False
405,6j5BK1cFX9TjJd5EXHGgAn,172218,10,0.0904,0,False
406,3AAY8YicetRPlDAkibHLiS,185933,4,0.0909,1,True
407,5IlLm20JXhKbMtsH20NblC,152050,8,0.502,0,False
408,0yUaLqhsVsguBpoOPL4cO7,129362,0,0.23,1,True
409,2p8IUWQDrpjuFltbdgLOag,361027,5,0.121,0,False
410,4VsP4Dm8gsibRxB5I2hEkw,173638,11,0.0986,1,False
411,6bnF93Rx87YqUBLSgjiMU8,198267,10,0.156,0,True
412,53jnnqFSRGMDB9ADrNriCA,244760,9,0.113,0,False
413,2RUcwyW74Sv4VracHFrKdh,151011,2,0.238,1,False
414,0o9zmvc5f3EFApU52PPIyW,185573,6,0.189,0,False
415,4ASA1PZyWGbuc4d9N8OAcF,148800,0,0.719,1,False
416,5YSkDxmHvzSDWTu4MaEtfa,242200,9,0.173,0,False
417,2yPoXCs7BSIUrucMdK5PzV,275987,1,0.0426,1,False
418,5q86iSKkBtOoNkdgEDY5WV,180673,0,0.101,0,False
419,7GuEE0ydKmuXV5DVliachs,155750,5,0.331,0,True
420,5GZ4tx6VZxM7V4IQtSJFyx,125125,2,0.0926,1,True
421,2NIBaWXdjaTDmytjjwbEfP,243264,7,0.184,1,False
422,1IbYD5V9zCvkPfIPcWqerO,197375,1,0.251,0,True
423,0kAZ3H6G9Zac4PMpmobMkj,237022,4,0.23,1,False
424,1T6CF1qnG0hK0absyeVL5H,237345,7,0.246,1,True
425,1PtXtGJSDKTkB5urVEZ7rf,219752,4,0.21,0,True
426,1dw7qShk971xMD6r6mA4VN,183480,6,0.111,1,True
427,1iyvRYYAeuJhrsxTsQW9fh,240000,10,0.11,0,True
428,2RJnNdu4pb3MypbBroHU0T,239668,7,0.0783,1,False
429,7GfQEUSuqYGeY2L0BfVOXM,201560,3,0.0426,0,True
430,61AZsmFB3VoJdmraMk5ZSn,175776,0,0.22,1,False
431,5Y35SjAfXjjG0sFQ3KOxmm,180853,7,0.183,1,True
432,1rXq0uoV4KTgRN64jXzIxo,206865,7,0.26,1,False
433,52NGJPcLUzQq5w7uv4e5gf,238253,1,0.105,0,True
434,4ZYAU4A2YBtlNdqOUtc7T2,214445,1,0.111,1,True
435,0PAcdVzhPO4gq1Iym9ESnK,177388,3,0.117,0,False
436,3wH4eUkJ1rL5xTU8PZZyOy,223787,2,0.0847,1,False
437,7H0ya83CMmgFcOhw0UB6ow,320467,0,0.145,0,False
438,7oDd86yk8itslrA9HRP2ki,232857,1,0.441,0,False
439,5oO3drDxtziYU2H1X23ZIp,224000,4,0.0789,0,True
440,1GN6qqehnqUfUHH1gfK81v,231000,9,0.0845,1,False
441,6OzUIp8KjuwxJnCWkXp1uL,229065,5,0.0976,0,False
442,1S1WWTuydW6zljNeHOpZXe,136947,7,0.19,1,True
443,4H6o1bxKRGzmsE0vzo968m,152923,11,0.0543,1,False
444,00Ga884hbpVvCNyeQdle1U,246307,8,0.094,1,False
445,6FAsJDkg4y5JSWP9ZMKlDj,179427,11,0.674,1,False
446,2YVlDlk2zRceefo6XlC6DX,158004,6,0.361,0,True
447,6fcZVY3WjwKxVKlKFu84rF,205240,10,0.0868,0,True
448,0lJrPatloYarTbsKciShJu,239573,8,0.673,1,False
449,38DlSDrx9tgc5Gfq6y3aBa,180320,1,0.0862,1,False
450,3q9PVufz68TRvOao25IMNk,217272,0,0.286,0,False
451,4OtVQ2ZxS7yigIjGz5yKg1,181680,5,0.0499,0,False
452,1rpfEeYbtYDcnLWSBZBmNH,193120,6,0.109,0,False
453,6HMtHNpW6YPi1hrw9tgF8P,191938,10,0.335,0,True
454,1z9kQ14XBSN0r2v6fx4IdG,225147,11,0.109,0,False
455,03fs6oV5JAlbytRYf3371S,187047,8,0.147,1,False
456,4sx6NRwL6Ol3V6m9exwGlQ,145850,11,0.111,0,False
457,6VYAzAQGFsfEAwdorQaZuU,215021,7,0.275,0,True
458,7phmBo7bB9I9YifAXqnlqV,181767,2,0.0913,1,False
459,6Uj1ctrBOjOas8xZXGqKk4,172627,5,0.117,0,True
460,73zawW1ttszLRgT9By826D,191231,4,0.119,1,False
461,3Qu3Zh4WTKhP9GEXo0aDnb,215572,6,0.138,1,True
462,3oZ6dlSfCE9gZ55MGPJctc,178704,2,0.257,1,False
463,2wSTnntOPRi7aQneobFtU4,181840,3,0.0879,0,True
464,0JtgoDDf0ggWaoXCGhcOoT,182522,2,0.0832,0,False
465,559SdaPI7mqy9IQiscuaMj,150054,4,0.209,0,False
466,1BAU6v0fuAV914qMUEESR1,188524,0,0.357,1,False
467,2PsbT927UanvyH9VprlNOu,205183,0,0.0937,1,False
468,6Vn1vje8yMw2OY6IOk9dkH,208013,11,0.172,0,False
469,2Ej3iV0nulryy9S3UQvjSx,186465,5,0.0858,1,True
470,5NzfnUyVaNrxa2VtoyBWlR,225128,6,0.107,1,False
471,3gOI5aQD4mOMLsP3aWrkon,167787,8,0.157,0,False
472,2ewSCWOL7EAjgmgqfI1UlS,205579,1,0.113,1,False
473,77kye8TttXpEbvgoiVjZdo,191635,7,0.109,1,False
474,2aw1aEAxMe05MZIS5XiK8U,195326,1,0.111,1,False
475,1vcJdUJDM2NVXBsGncmLyh,187519,6,0.0853,1,False
476,1GiwvmI57OTGcKGNigZFJb,171495,5,0.118,1,False
477,1xs8bOvm3IzEYmcLJVOc34,185093,1,0.0959,1,False
478,38T0tPVZHcPZyhtOcCP7pF,210576,2,0.0892,0,True
479,7eTv2OTr3aY5iKtFdBusoA,162147,1,0.0989,0,True
480,3CNbrXrUrEARw8zeKNCdYo,186453,2,0.185,1,True
481,4bycD60yZgR6anIBtmU8UH,210973,8,0.326,0,False
482,4bT4Gbs7FA4cLyZeKtlGVO,143830,11,0.0391,0,False
483,0mHC3BK9vFGoEU0EcGPWRZ,208324,2,0.221,0,False
484,3PfIrDoz19wz7qK7tYeu62,183290,11,0.0951,0,False
485,3mFNc5EQn30irR983Wg9OD,236587,6,0.143,1,False
486,5yAIrkplUEpMNeojW8Q30o,180040,1,0.176,1,True
487,2rurDawMfoKP4uHyb2kJBt,172235,5,0.081,1,False
488,0r9ZhD7QEbIAcvfhDkIsdV,230453,9,0.18,0,True
489,3jUDqkHatwtprUmZ8epP8P,174960,0,0.0705,1,True
490,6sCvvleqKbeyOkQDieBYgp,196520,9,0.131,1,False
491,373gDROnujxNTFa1FojYIl,199342,0,0.338,1,False
492,7qPiAhk71D2RqLRtnjDL76,238507,9,0.113,0,True
493,2fpTRcMLt4aKlqULOwuXUP,229800,7,0.156,0,True
494,3HqGDrSOZ6LbBfX5EsiaAj,143467,6,0.398,0,True
495,3iBgrkexCzVuPy4O9vx7Mf,135067,1,0.105,1,False
496,3i0FkJYlU4MFfYkjFHXXAM,229605,0,0.409,1,False
497,5QM0SsyzmBM0pbFY52Xj1X,239317,5,0.0766,1,False
498,2SiAcexM2p1yX6joESbehd,174045,6,0.188,0,False
499,2ENexcMEMsYk0rVJigVD3i,235493,11,0.0586,0,False
500,5FkJHVudUByVjanCqFXRql,257147,8,0.0778,1,False
501,789CxjEOtO76BVD1A9yJQH,240707,9,0.117,0,False
502,0NTMtAO2BV4tnGvw9EgBVq,219306,1,0.257,1,True
503,4yPmTUkWmUfLPQLCccp0DR,156319,10,0.313,0,False
504,4PQ5AInr4YoBauth9YPduL,148049,11,0.0946,0,False
505,1RDvyOk4WtPCtoqciJwVn8,201391,0,0.439,1,False
506,3RKjTYlQrtLXCq5ncswBPp,115556,2,0.167,1,False
507,1uN0f4NqMDcReSwXO6PLuG,242680,0,0.223,0,False
508,7nFvKgVumc9FcU97zGjjei,168000,10,0.128,0,False
509,6eNRGL6Nkdg7RhJtmbcl0j,184615,3,0.0963,0,True
510,4mD9hjoTckjeL1CrJCx0MT,162461,9,0.0311,1,True
511,2hkwwmmLC90T8BQ7t3xufq,158171,9,0.139,0,False
512,51FFbyL0PjkYtjXJQP0JoP,194850,8,0.907,1,False
513,42koUxIEdY4kVqcLRjp6uE,195000,1,0.26,1,False
514,180tYOjVoVnuDFZdTzgQRe,222920,3,0.0788,0,True
515,7LR85XLWw2yXqKBSI5brbG,267520,1,0.263,1,True
516,2ypbIXW3a7fsLdLtLpZWDZ,188784,8,0.101,0,False
517,4FWbsd91QSvgr1dSWwW51e,237200,8,0.147,1,False
518,72TFWvU3wUYdUuxejTTIzt,219320,11,0.0919,1,True
519,4pAl7FkDMNBsjykPXo91B3,191600,5,0.0825,0,True
520,7ySUcLPVX7KudhnmNcgY2D,243600,1,0.0887,1,True
521,1Jo0Zg7XlrA6z0mFTZVdkn,267080,6,0.0535,0,False
522,15JINEqzVMv3SvJTAXAKED,263373,10,0.52,1,True
523,5r67bGhYXZNqk2m2Wupfmu,161200,2,0.0901,1,True
524,3U4isOIWM3VvDubwSI3y7a,269560,8,0.132,1,False
525,4rPJSqrov3zqGwXlemLBMw,239888,6,0.0918,0,True
526,2j8E9m3kDHfxFnGhN4fXaC,213144,6,0.095,1,True
527,3qXsX3mYSsD1DmAvc3PE3N,229627,4,0.237,1,False
528,1OAh8uOEOvTDqkKFsKksCi,204173,0,0.118,0,True
529,30VrBsh1STRBoIrhQOAwzK,238573,11,0.219,0,False
530,3U3Ff8ZvL6oEu1r98gCCWW,246960,7,0.0963,1,False
531,0azC730Exh71aQlOt9Zj3y,222160,9,0.148,0,False
532,6DkXLzBQT7cwXmTyzAB1DJ,263173,2,0.0843,1,True
533,1Fid2jjqsHViMX6xNH70hE,229173,8,0.115,0,False
534,0CtZpaOhtzvLV3FfcsVpQo,258474,8,0.154,0,False
535,6FAYpZ4jve8vpvTwUvjK6H,208164,7,0.331,1,False
536,7nwHsYxiuHo98dLI7UVkyn,165000,11,0.41,1,False
537,3E7dfMvvCLUddWissuqMwr,202067,10,0.0886,0,False
538,4UGqAW9i7NtE5mW9xzm6yk,190654,0,0.255,1,True
539,5NRtdsFFlmyE8qDMgS08PE,192441,11,0.0664,0,False
540,0rc1HCVoReqzzXF9jssqZk,174749,7,0.679,1,True
541,59nOXPmaKlBfGMDeOVGrIK,189893,1,0.0686,1,True
542,5Z9KJZvQzH6PFmb8SNkxuk,212353,10,0.0476,0,True
543,3GYlZ7tbxLOxe6ewMNVTkw,281381,4,0.147,0,False
544,4a9tbd947vo9K8Vti9JwcI,229773,11,0.193,0,False
545,0rhI6gvOeCKA502RdJAbfs,186571,10,0.169,0,False
546,1aOl53hkZGHkl2Snhr7opL,163603,8,0.0656,1,False
547,7oQepKHmXDaPC3rgeLRvQu,167357,7,0.116,0,False
548,58HvfVOeJY7lUuCqF0m3ly,184448,4,0.116,0,False
549,7exHT4swWOKL5addPeqkLP,247067,2,0.0762,1,False
550,2pIUpMhHL6L9Z5lnKxJJr9,180067,10,0.0761,0,False
551,3XfUFGzbr0LmwFVoLXd9cO,163940,5,0.377,0,False
552,5Zlb01Jcn0Ld49zazzZJSB,164629,2,0.168,0,True
553,4EQOGfssbSpTlV6EZRtrSv,188009,0,0.129,0,True
554,5qP24CrDI0rmY5zwRvUfzU,171429,2,0.128,0,False
555,3tAQNhm1o0kzldsI5QkrB1,267307,5,0.234,0,False
556,6ex1Pz3pntgy4NPtxHXN2V,230747,11,0.366,0,False
557,3LtpKP5abr2qqjunvjlX5i,97393,6,0.403,1,True
558,4xkOaSrkexMciUUogZKVTS,297787,1,0.0816,1,True
559,4qDT0BeJ7BjatrN9k8AvB4,165926,1,0.0911,1,True
560,2TktkzfozZifbQhXjT6I33,216680,9,0.107,1,False
561,6BQrmjAgPfPTwILoFEK3Hd,225947,10,0.145,0,False
562,0f0SbtoKGe41cX5LzlnX6X,157262,5,0.0791,0,False
563,1597vvneWf0zoQrg2D8yH6,107077,7,0.276,1,True
564,4ilZV1WNjL7IxwE81OnaRY,153063,7,0.338,1,True
565,53H3sGmqiXWO4MwuZAJfyn,186471,6,0.116,0,False
566,1ELsaYdj2NlxLvkx9g24xZ,173367,11,0.626,1,False
567,3ZFTkvIE7kyPt6Nu3PEa7V,218093,10,0.405,0,False
568,4uVEdikP5eLUy8Dq6gjiPV,197383,1,0.144,1,True
569,42TtHTxWk782ZBiqyOi2d1,290892,0,0.188,1,True
570,43mnNatwMMydJ4CxMdQVnJ,180676,1,0.113,0,False
571,44Xyja7xYPlVC6v2CeweSi,168280,9,0.094,1,True
572,77LZvE2XLYn2AW55UxIG8H,155753,7,0.146,1,False
573,75FEaRjZTKLhTrFGsfMUXR,298933,10,0.0604,0,False
574,1rydhdFtKe2CRkiaVb7aGF,411912,9,0.118,0,False
575,3uUuGVFu1V7jTQL60S1r8z,148197,6,0.172,0,False
576,2CSRrnOEELmhpq8iaAi9cd,150720,9,0.205,0,True
577,2yjlYDiNiQkdxVqTlaSrlX,170977,2,0.321,1,True
578,3rb0tMq42WfggucPm0HHkA,148629,5,0.122,0,False
579,37F7E7BKEw2E4O2L7u0IEp,169947,11,0.113,0,True
580,4WuOWVnAqvEQxgSRrspBgt,207307,2,0.147,1,True
581,3fNMgjG8yXaSam46swhz7w,177231,0,0.309,1,True
582,7DyDjhZMEIK5Ied4juTCyc,151320,9,0.0962,0,False
583,6Hio4nlyWL2WBL8nYlbuGt,176360,6,0.0728,0,True
584,6rOy9SIawgruuIWLP5divC,173587,4,0.0814,0,False
585,4UMIv5jd9gK98a39BQRD9X,268165,0,0.1,1,False
586,3pjvkWO9fqiRRBE1tDLu3S,185085,11,0.105,0,False
587,5DFi6D7SrYHRIgZbY5MqqE,204894,6,0.129,0,True
588,0FirgnvrpCkkhdaq64Gfen,194400,6,0.159,1,False
589,3fjN3y5x4hN53rykAN2LHQ,112572,1,0.122,1,True
590,5wANPM4fQCJwkGd4rN57mH,242013,10,0.106,1,True
591,4PMqSO5qyjpvzhlLI5GnID,278480,1,0.782,0,True
592,3khEEPRyBeOUabbmOPJzAG,193495,1,0.0891,1,False
593,4cktbXiXOapiLBMprHFErI,189486,11,0.0821,1,False
594,2Oycxb8QbPkpHTo8ZrmG0B,169333,3,0.0761,0,False
595,2VxeLyX666F8uXCJ0dZF8B,215733,7,0.231,1,False
596,2vwlzO0Qp8kfEtzTsCXfyE,221360,5,0.107,1,False
597,3Z0qLOS0cqWKPHXkbTXmNF,212736,11,0.519,0,False
598,31mzt4ZV8C0f52pIz1NSwd,135529,5,0.119,0,False
599,5MxWTfmlmRDx6VZHvB9xV8,172724,0,0.11,1,False
600,02dRkCEc8Q5ch4TTcnLxOn,217099,7,0.418,0,False
601,4OH5Cd8ZOI1eSgJSC9PYmU,240125,11,0.0987,0,False
602,4w273WCBXwM4P3jTX5HkB2,160897,7,0.109,0,False
603,4zN21mbAuaD0WqtmaTZZeP,186662,1,0.0526,0,False
604,5nujrmhLynf4yMoMtj8AQF,203064,6,0.0674,0,False
605,2B4GHvToeLTOBB4QLzW3Ni,287120,7,0.128,1,True
606,1xUnvxp9DFrpwXnO0RHKUp,201845,9,0.323,1,True
607,7o44vqiznJAsLZpSZwtCkV,169973,10,0.431,0,False
608,1GfBLbAhZUWdseuDqhocmn,146571,1,0.0598,0,False
609,1QzwMKkw7GfCY9CM9znmtF,197666,9,0.218,1,True
610,6rb3wFQ66EWR7DcPG0oEE1,245241,1,0.18,0,True
611,37vVp2sWHuuIBOSl1NswP6,145668,5,0.443,0,False
612,6v3KW9xbzN5yKLt9YKDYA2,190800,9,0.0828,0,False
613,2JPLbjOn0wPCngEot2STUS,206710,1,0.135,1,True
614,2DB4DdfCFMw1iaR6JaR03a,206071,8,0.333,1,False
615,0JIhRhZPF5j5dx0FGqTWxy,172547,1,0.0739,1,False
616,2L0PRavRIQIjVcZK4Qgfgi,132500,6,0.108,0,True
617,6mmPpaltUZK7xjNlBPQQ0p,224997,1,0.0878,0,True
618,4UldILPVpnZO69ffK4B9aA,149077,4,0.066,0,True
619,41oY4WCTj5kccfesTVFnvN,237895,11,0.658,0,True
620,3qoftcUZaUOncvIYjFSPdE,194166,7,0.0887,1,False
621,0hquQWY3xvYqN4qtiquniF,182907,8,0.145,0,True
622,4ZtFanR9U6ndgddUvNcjcG,178147,9,0.0849,1,True
623,3yHXEidSu4gYVRqKoI653O,180505,4,0.891,0,False
624,6gyhp7IcNhTYzwlk8utsgP,171007,9,0.896,0,False
625,7J1uxwnxfQLu4APicE5Rnj,294227,11,0.0414,0,False
626,4u7EnebtmKWzUH433cf5Qv,354320,0,0.3,0,False
627,74WROFXsox6wkeUrEK2DS6,170745,8,0.0719,1,False
628,4MzXwWMhyBbmu6hOcLVD49,205090,4,0.113,0,True
629,0GjEhVFGZW8afUYGChu3Rr,230400,9,0.792,1,False
630,1dm6z1fWB0cErMszU25dy2,230400,5,0.175,1,False
631,4bHsxqR3GMrXTxEPLuK5ue,250987,4,0.447,1,False
632,5T8EDUDqKcs6OSOwEsfqG7,209413,5,0.776,1,False
633,0wHFktze2PHC5jDt3B17DC,173948,5,0.111,0,True
634,3vkQ5DAB1qQMYO4Mr9zJN6,292613,10,0.159,1,False
635,4kLLWz7srcuLKA7Et40PQR,289133,0,0.509,1,False
636,2tUBqZG2AbRi7Q0BIrVrEj,291293,1,0.0888,1,False
637,7iL6o9tox1zgHpKUfh9vuC,193467,6,0.0708,0,True
638,5kpxVMDvYGRmNqawPqDTYR,158093,8,0.27,1,False
639,3DarAbFujv6eYNliUTyqtz,208667,8,0.12,1,True
640,1Tcm4Qi0lbzXofH11MIzJs,188417,9,0.296,1,False
641,1797zYiX4cKosMH836X9Gt,198367,11,0.219,0,True
642,1dMyIigB6MDsfD3xuG6TbO,148900,9,0.529,1,False
643,003vvx7Niy0yvhvHt4a68B,222973,1,0.0995,1,False
644,0oB3IBEhbmgTrL7mV0VnFq,137661,11,0.0417,0,False
645,2M4kQD87lKnAS9vFlb4Bez,183695,1,0.427,1,False
646,4tYFy8ALRjIZvnvSLw5lxN,227629,9,0.242,1,True
647,0bYg9bo50gSsH3LtXe2SQn,241107,7,0.0708,1,False
648,39JofJHEtg8I4fSyo7Imft,226627,0,0.106,1,False
649,7fZBQnc0zXwVybgCIrQQil,151475,1,0.167,1,False
650,27ZZdyTSQWI7Cug2d2PkqV,99283,1,0.0937,1,True
651,5pyoxDZ1PX0KxBxiRVxA4U,278282,1,0.27,0,False
652,0TwBtDAWpkpM3srywFVOV5,235933,2,0.0598,0,False
653,2N8m6CYs74qQO4mjVcXO30,209438,6,0.149,0,False
654,20on25jryn53hWghthWWW3,157890,11,0.0703,0,False
655,3Ucr6hQQuY8cZ0UqXV8uO2,214000,2,0.107,0,False
656,4AsvGVDWs16fqIiIdDzyvX,263693,9,0.145,1,False
657,2PpruBYCo4H7WOBJ7Q2EwM,235213,4,0.174,0,False
658,1dzQoRqT5ucxXVaAhTcT0J,241933,1,0.181,0,False
659,2FRnf9qhLbvw8fu4IBXx78,262960,2,0.355,1,False
660,02VBYrHfVwfEWXk5DXyf0T,242096,5,0.0927,1,False
661,0Xh6R6XLoTDRBYriQRgkHj,210853,8,0.257,1,False
662,1SC5rEoYDGUK4NfG82494W,137704,8,0.405,0,True
663,2gam98EZKrF9XuOkU13ApN,242293,10,0.154,0,False
664,4f2GB5ZC7vOUYPAg69N2Xw,221520,9,0.344,1,False
665,18asYwWugKjjsihZ0YvRxO,164819,7,0.0901,0,False
666,6I9VzXrHxO9rA9A5euc8Ak,198800,5,0.242,0,False
667,7uoFMmxln0GPXQ0AcCBXRq,165907,1,0.0928,1,False
668,3qCeq0rWK67SoBDgFd2sId,182307,2,0.299,1,False
669,1rv46mRwDqMEhOBZ7vODg3,207200,4,0.343,1,False
670,1IcR6RlgvDczfvoWJSSY2A,151000,2,0.122,1,False
671,7vQbuQcyTflfCIOu3Uzzya,130973,2,0.0652,1,False
672,2EjXfH91m7f8HiJN1yQg97,126267,8,0.505,1,False
673,0lizgQ7Qw35od7CYaoMBZb,204093,7,0.294,1,False
674,77khP2fIVhSW23NwxrRluh,135533,0,0.076,1,False
675,3QiAAp20rPC3dcAtKtMaqQ,129173,4,0.145,1,False
676,47ohYW8e7dxCYn9qbUMBCI,166453,8,0.0773,1,False
677,4fzyvSu73BhGvi96p2zwjL,242496,7,0.0836,1,False
678,0rHToGels2lt8Y0mCYoF90,68760,9,0.224,1,False
679,4Yg2w0P29BBBMixyeNjDtj,222533,0,0.0992,1,False
680,27qAMKrDdKEs8HDXcvR24R,241627,9,0.18,1,False
681,27RYrbL6S02LNVhDWVl38b,214333,2,0.718,1,False
682,2FPfeYlrbSBR8PwCU0zaqq,206600,8,0.267,1,False
683,6tjituizSxwSmBB5vtgHZE,119787,7,0.0882,1,False
684,2pXpURmn6zC5ZYDMms6fwa,155933,7,0.116,1,False
685,6pVW5LRWgeLaHudxauOTJU,126360,2,0.113,1,False
686,4HEOgBHRCExyYVeTyrXsnL,120693,8,0.0977,1,False
687,2uFaJJtFpPDc5Pa95XzTvg,117147,1,0.175,1,False
688,4kKdvXD0ez7jp1296JmAts,155453,2,0.362,1,False
689,5xlS0QkVrSH7ssEbBgBzbM,118840,11,0.0512,1,False
690,0aoUM0zcu0kCX7Cv7O939I,208547,0,0.102,1,False
691,2TE4xW3ImvpltVU0cPcKUn,220160,9,0.128,1,False
692,7xapw9Oy21WpfEcib2ErSA,182947,6,0.0794,0,False
693,0YWUHZPJVg4iujddsJDwhM,255400,0,0.195,1,False
694,3QIoEi8Enr9uHffwInGIsC,177440,9,0.0561,1,False
695,2pnPe4pJtq7689i5ydzvJJ,165733,7,0.0777,0,False
696,6s2wpWPFPAgKg2LXxi1Oee,267600,0,0.727,1,False
697,6a1hzBiTkgqTsDA0Xgfh9z,143773,0,0.0796,1,False
698,7fUYUcWy853HS8YJn0b3Sr,181267,2,0.316,1,False
699,6sBWmE23q6xQHlnEZ8jYPT,272394,2,0.305,1,False
700,2xGO2UjzxeVQSIkyg98vck,261627,7,0.232,1,False
701,4PS1e8f2LvuTFgUs1Cn3ON,192160,1,0.138,1,False
702,3nAp4IvdMPPWEH9uuXFFV5,229640,8,0.214,1,False
703,4so0Wek9Ig1p6CRCHuINwW,177480,9,0.338,1,False
704,1SV1fxF65n9NhRHp3KlBuu,227653,11,0.0672,1,False
705,2OQ6a4CfUeYskpTTgyawyJ,156773,2,0.118,0,False
706,0hvN2v6fAcB6xWyW7UaooA,175893,5,0.258,1,False
707,5wTM2Bm8phDwHAuOsfBwhU,220427,7,0.102,1,False
708,7MOBQpfxrtjPu5hYT21yaG,82800,0,0.104,1,False
709,0Ie5uiv54KgCr7P4sYDTHl,166147,0,0.281,1,False
710,4MrfQL4TYQXJBlZYpAHTuE,143733,0,0.0513,1,False
711,5Q2P43CJra0uRAogjHyJDK,173560,1,0.266,1,False
712,4tHqQMWSqmL6YjXwsqthDI,85267,8,0.179,0,False
713,11Z7sdkpC5IaaydoIvDn74,121987,5,0.0649,1,False
714,3bMfUUpzUzqWp9II00yRhE,163093,9,0.172,0,False
715,2mvabkN1i2gLnGAPUVdwek,228027,7,0.324,1,False
716,1QLZKzC2pjP4ySf4ALrNhm,169245,1,0.11,1,False
717,33GkcZ89Aj254FaJoFwCl9,176699,0,0.516,1,False
718,02FaKXXL7KUtRc7K0k54tL,182521,7,0.0895,1,False
719,6SvzJUQd3FnuOJI1KWl9hq,219169,1,0.154,1,False
720,4EZUcj7c8n9pWIwHqN0DoH,165960,10,0.307,1,False
721,3VTNVsTTu05dmTsVFrmGpK,272467,2,0.256,1,False
722,65irrLqfCMRiO3p87P4C0D,131733,8,0.281,1,False
723,0OcpVNf7hnJBPbTFMSG7CI,136307,7,0.408,1,False
724,6Uekkm0MOVT4WznQy0ktVR,137267,0,0.428,0,False
725,550rQQCGkrTzvp4SfpOPzx,268960,7,0.338,0,False
726,1Wf14bTyb6UeKojy8ykPYm,157000,0,0.189,1,False
727,2ohR9Qj4TgZafZCptO9cly,254707,3,0.279,1,False
728,1Qi2wh8fFgDV7tl4Sj3f2K,170964,5,0.316,1,False
729,1DnSNqCQM3LUxqFuXt184Q,230307,9,0.121,1,False
730,7n7VsX3sv66znBwA8b5uhp,115827,2,0.105,1,False
731,25leEEaz1gIpp7o21Fqyjo,150267,1,0.275,1,False
732,3lkYS3iMpWMVpaJ0yJAFrJ,181200,3,0.792,1,False
733,5P8Xvy5tzhmfyfA6GplQ8h,155467,7,0.135,1,False
734,1mH6tZC6iXIHPI6EixCwxw,278947,9,0.444,1,False
735,0lTurWECr2XL607eJAj1A3,219653,2,0.108,1,False
736,0tXPhc8LvM4dPvoRwI66XQ,264827,7,0.159,1,False
737,1fjOitI0vZ41P63p1MQLcc,177027,7,0.367,1,False
738,1uh1iaMqBdx4XyrXhssKGD,164613,3,0.116,1,False
739,4jwZZX8J8eN3w0FOK4FCI3,134760,8,0.299,1,False
740,4qBejt9FeqLI9blHI1Nq1x,159973,5,0.198,1,False
741,1VuAamHM7P3VQQEXYGG3Uu,84987,10,0.113,1,False
742,2EmEXCi8ue7p5Xqmqz10kW,159629,7,0.124,0,False
743,1OjmlSFuzYflWjSMTCyTJv,200880,1,0.0519,1,False
744,33EcmYsTQVIGRGnGPOfTwu,184440,1,0.14,1,False
745,5DMItYJluCFc7YtFdP4aXo,213160,0,0.115,1,False
746,6RS6rcjnWrdfVuu2U2W2dj,211013,2,0.438,1,False
747,2Ysi49tRdVH74d1Cnc4o94,163560,7,0.493,1,False
748,2qqZ5fOGuNvYVzgPFDLQ4l,241427,0,0.202,1,False
